timestamp,tail,owner,airport,airport_name,leg
2023-10-04,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-10-04,N68885,Mark Zuckerberg,MDW,Chicago Midway International Airport,arrival
2023-10-01,N68885,Mark Zuckerberg,TRM,Jacqueline Cochran Regional Airport,departure
2023-10-01,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-10-01,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-10-01,N68885,Mark Zuckerberg,TRM,Jacqueline Cochran Regional Airport,arrival
2023-09-22,N68885,Mark Zuckerberg,JFK,John Kennedy International Airport,departure
2023-09-22,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-09-22,N68885,Mark Zuckerberg,TEB,Teterboro Airport,departure
2023-09-22,N68885,Mark Zuckerberg,JFK,John Kennedy International Airport,arrival
2023-09-21,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-09-21,N68885,Mark Zuckerberg,TEB,Teterboro Airport,arrival
2023-09-18,N68885,Mark Zuckerberg,LIH,Lihue Airport,departure
2023-09-18,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-09-16,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-09-16,N68885,Mark Zuckerberg,LIH,Lihue Airport,arrival
2023-09-13,N68885,Mark Zuckerberg,IAD,Washington Dulles International Airport,departure
2023-09-13,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-09-13,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-09-13,N68885,Mark Zuckerberg,IAD,Washington Dulles International Airport,arrival
2023-09-09,N68885,Mark Zuckerberg,HOU,William Hobby Airport,departure
2023-09-09,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-09-08,N68885,Mark Zuckerberg,ACT,Waco Regional Airport,departure
2023-09-08,N68885,Mark Zuckerberg,HOU,William Hobby Airport,arrival
2023-09-07,N68885,Mark Zuckerberg,SNA,John Wayne Airport,departure
2023-09-07,N68885,Mark Zuckerberg,ACT,Waco Regional Airport,arrival
2023-09-06,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-09-06,N68885,Mark Zuckerberg,SNA,John Wayne Airport,arrival
2023-09-01,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-09-01,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-09-01,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-09-01,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-08-26,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-08-26,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-08-25,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-08-25,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-08-24,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-08-24,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-08-24,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-08-24,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-08-23,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-08-23,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-08-23,N68885,Mark Zuckerberg,BFI,King County International Airport,departure
2023-08-23,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-08-22,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-08-22,N68885,Mark Zuckerberg,BFI,King County International Airport,arrival
2023-08-22,N68885,Mark Zuckerberg,BFI,King County International Airport,departure
2023-08-22,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-08-22,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-08-22,N68885,Mark Zuckerberg,BFI,King County International Airport,arrival
2023-08-06,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-08-06,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-08-06,N68885,Mark Zuckerberg,VNY,Van Nuys Airport,departure
2023-08-06,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-08-06,N68885,Mark Zuckerberg,LAX,Los Angeles International Airport,departure
2023-08-06,N68885,Mark Zuckerberg,VNY,Van Nuys Airport,arrival
2023-08-06,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-08-06,N68885,Mark Zuckerberg,LAX,Los Angeles International Airport,arrival
2023-08-05,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-08-05,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-08-02,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-08-02,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-08-02,N68885,Mark Zuckerberg,MRY,Monterey Regional Airport,departure
2023-08-02,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-08-01,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-08-01,N68885,Mark Zuckerberg,MRY,Monterey Regional Airport,arrival
2023-08-01,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-08-01,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-07-29,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-07-29,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-07-29,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-07-29,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-07-29,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-07-29,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-07-28,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-07-28,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-07-17,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-07-17,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-07-17,N68885,Mark Zuckerberg,TEB,Teterboro Airport,departure
2023-07-17,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-07-16,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-07-16,N68885,Mark Zuckerberg,TEB,Teterboro Airport,arrival
2023-07-15,N68885,Mark Zuckerberg,SUN,Friedman Memorial Airport,departure
2023-07-15,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-07-15,N68885,Mark Zuckerberg,TEB,Teterboro Airport,departure
2023-07-15,N68885,Mark Zuckerberg,SUN,Friedman Memorial Airport,arrival
2023-07-15,N68885,Mark Zuckerberg,SUN,Friedman Memorial Airport,departure
2023-07-15,N68885,Mark Zuckerberg,TEB,Teterboro Airport,arrival
2023-07-12,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-07-12,N68885,Mark Zuckerberg,SUN,Friedman Memorial Airport,arrival
2023-07-12,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-07-12,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-06-21,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-06-21,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-06-21,N68885,Mark Zuckerberg,TEB,Teterboro Airport,departure
2023-06-21,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-06-21,N68885,Mark Zuckerberg,NCE,Cote Azur Airport,departure
2023-06-21,N68885,Mark Zuckerberg,TEB,Teterboro Airport,arrival
2023-06-20,N68885,Mark Zuckerberg,AMS,Schiphol Airport,departure
2023-06-20,N68885,Mark Zuckerberg,NCE,Cote Azur Airport,arrival
2023-06-19,N68885,Mark Zuckerberg,BRU,Brussels Natl Airport,departure
2023-06-19,N68885,Mark Zuckerberg,AMS,Schiphol Airport,arrival
2023-06-19,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-06-19,N68885,Mark Zuckerberg,BRU,Brussels Natl Airport,arrival
2023-06-17,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,departure
2023-06-17,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-06-17,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-06-17,N68885,Mark Zuckerberg,RNO,Reno Tahoe International Airport,arrival
2023-05-29,N68885,Mark Zuckerberg,MIA,Miami International Airport,departure
2023-05-29,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-05-27,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-05-27,N68885,Mark Zuckerberg,MIA,Miami International Airport,arrival
2023-05-20,N68885,Mark Zuckerberg,LIH,Lihue Airport,departure
2023-05-20,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-05-14,N68885,Mark Zuckerberg,MMSL,Cabo San Lucas International Airport,departure
2023-05-14,N68885,Mark Zuckerberg,LIH,Lihue Airport,arrival
2023-05-10,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-05-10,N68885,Mark Zuckerberg,MMSL,Cabo San Lucas International Airport,arrival
2023-05-06,N68885,Mark Zuckerberg,TEB,Teterboro Airport,departure
2023-05-06,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-05-06,N68885,Mark Zuckerberg,IAD,Washington Dulles International Airport,departure
2023-05-06,N68885,Mark Zuckerberg,TEB,Teterboro Airport,arrival
2023-05-05,N68885,Mark Zuckerberg,TEB,Teterboro Airport,departure
2023-05-05,N68885,Mark Zuckerberg,IAD,Washington Dulles International Airport,arrival
2023-05-05,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-05-05,N68885,Mark Zuckerberg,TEB,Teterboro Airport,arrival
2023-04-16,N68885,Mark Zuckerberg,BUR,Hollywood Burbank Airport,departure
2023-04-16,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-04-16,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-04-16,N68885,Mark Zuckerberg,BUR,Hollywood Burbank Airport,arrival
2023-03-15,N68885,Mark Zuckerberg,MRY,Monterey Regional Airport,departure
2023-03-15,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-03-15,N68885,Mark Zuckerberg,FAT,Fresno Yosemite International Airport,departure
2023-03-15,N68885,Mark Zuckerberg,MRY,Monterey Regional Airport,arrival
2023-03-15,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-03-15,N68885,Mark Zuckerberg,FAT,Fresno Yosemite International Airport,arrival
2023-03-11,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,departure
2023-03-11,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-03-11,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-03-11,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,arrival
2023-03-06,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,departure
2023-03-06,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-03-05,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-03-05,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,arrival
2023-03-04,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,departure
2023-03-04,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-03-03,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-03-03,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,arrival
2023-02-27,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,departure
2023-02-27,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-02-26,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-02-26,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,arrival
2023-02-23,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,departure
2023-02-23,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-02-23,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-02-23,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,arrival
2023-02-12,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,departure
2023-02-12,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-02-11,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-02-11,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,arrival
2023-02-05,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,departure
2023-02-05,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-01-28,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-01-28,N68885,Mark Zuckerberg,BZN,Bozeman Yellowstone International Airport,arrival
2023-01-14,N68885,Mark Zuckerberg,LIH,Lihue Airport,departure
2023-01-14,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2023-01-13,N68885,Mark Zuckerberg,SJC,San Jose International Airport,departure
2023-01-13,N68885,Mark Zuckerberg,LIH,Lihue Airport,arrival
2023-01-13,N68885,Mark Zuckerberg,ATW,Appleton International Airport,departure
2023-01-13,N68885,Mark Zuckerberg,SJC,San Jose International Airport,arrival
2025-10-15,N5MV,Michael Bloomberg,SAV,Savannah Hilton Head International Airport,departure
2025-10-15,N5MV,Michael Bloomberg,ENW,Kenosha Regional Airport,arrival
2025-10-13,N5MV,Michael Bloomberg,ENW,Kenosha Regional Airport,departure
2025-10-13,N5MV,Michael Bloomberg,SAV,Savannah Hilton Head International Airport,arrival
2025-10-10,N5MV,Michael Bloomberg,FXE,Fort Lauderdale Executive Airport,arrival
2025-09-26,N5MV,Michael Bloomberg,MIA,Miami International Airport,departure
2025-09-26,N5MV,Michael Bloomberg,MLB,Melbourne International Airport,arrival
2025-09-25,N5MV,Michael Bloomberg,ENW,Kenosha Regional Airport,departure
2025-09-25,N5MV,Michael Bloomberg,MIA,Miami International Airport,arrival
2025-09-11,N5MV,Michael Bloomberg,SHR,Sheridan County Airport,departure
2025-09-11,N5MV,Michael Bloomberg,ENW,Kenosha Regional Airport,arrival
2025-09-11,N5MV,Michael Bloomberg,DIJ,Longvic Airport,departure
2025-09-11,N5MV,Michael Bloomberg,SHR,Sheridan County Airport,arrival
2025-09-08,N5MV,Michael Bloomberg,ENW,Kenosha Regional Airport,departure
2025-09-08,N5MV,Michael Bloomberg,DIJ,Longvic Airport,arrival
2025-09-03,N5MV,Michael Bloomberg,TPA,Tampa International Airport,departure
2025-09-03,N5MV,Michael Bloomberg,ENW,Kenosha Regional Airport,arrival
2025-09-03,N5MV,Michael Bloomberg,ALN,Saintlouis Regional Airport,departure
2025-09-03,N5MV,Michael Bloomberg,TPA,Tampa International Airport,arrival
2025-05-08,N5MV,Michael Bloomberg,ENW,Kenosha Regional Airport,departure
2025-05-08,N5MV,Michael Bloomberg,ALN,Saintlouis Regional Airport,arrival
2025-05-08,N5MV,Michael Bloomberg,SWF,Stewart International Airport,departure
2025-05-08,N5MV,Michael Bloomberg,ENW,Kenosha Regional Airport,arrival
2025-04-27,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2025-04-27,N5MV,Michael Bloomberg,SWF,Stewart International Airport,arrival
2025-04-27,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,departure
2025-04-27,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2025-04-24,N5MV,Michael Bloomberg,CDW,Esse County Airport,departure
2025-04-24,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,arrival
2025-04-05,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2025-04-05,N5MV,Michael Bloomberg,CDW,Esse County Airport,arrival
2025-04-05,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2025-04-05,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2025-04-03,N5MV,Michael Bloomberg,GXY,Greeley Weld County Airport,departure
2025-04-03,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2025-03-27,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2025-03-27,N5MV,Michael Bloomberg,GXY,Greeley Weld County Airport,arrival
2025-03-15,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2025-03-15,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2025-03-10,N5MV,Michael Bloomberg,NGD,Auguste George Airport,departure
2025-03-10,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2025-03-10,N5MV,Michael Bloomberg,HHR,Jack Northrop Field Hawthorne Municipal Airport,departure
2025-03-10,N5MV,Michael Bloomberg,AUS,Austin International Airport,arrival
2025-03-09,N5MV,Michael Bloomberg,CCZ,Chub Cay Airport,departure
2025-03-09,N5MV,Michael Bloomberg,BIM,South Bimini Airport,arrival
2025-03-09,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2025-03-09,N5MV,Michael Bloomberg,ANU,Bird International Airport,arrival
2025-03-09,N5MV,Michael Bloomberg,CYPK,Pitt Meadows Airport,departure
2025-03-09,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2025-03-01,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2025-03-01,N5MV,Michael Bloomberg,CYPK,Pitt Meadows Airport,arrival
2025-03-01,N5MV,Michael Bloomberg,OPF,Opa Locka Airport,departure
2025-03-01,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2025-02-23,N5MV,Michael Bloomberg,NAS,Nassau International Airport,departure
2025-02-23,N5MV,Michael Bloomberg,OPF,Opa Locka Airport,arrival
2025-02-23,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,departure
2025-02-23,N5MV,Michael Bloomberg,CPR,Natrona County International Airport,arrival
2025-02-22,N5MV,Michael Bloomberg,THP,Hot Springs Airport,departure
2025-02-22,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,arrival
2025-02-19,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2025-02-19,N5MV,Michael Bloomberg,THP,Hot Springs Airport,arrival
2025-02-18,N5MV,Michael Bloomberg,RWL,Rawlins Municipal Airport,departure
2025-02-18,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2025-02-17,N5MV,Michael Bloomberg,SUA,Witham Field,departure
2025-02-17,N5MV,Michael Bloomberg,RWL,Rawlins Municipal Airport,arrival
2025-02-16,N5MV,Michael Bloomberg,CCZ,Chub Cay Airport,departure
2025-02-16,N5MV,Michael Bloomberg,SUA,Witham Field,arrival
2025-02-08,N5MV,Michael Bloomberg,NCA,North Caicos Airport,departure
2025-02-08,N5MV,Michael Bloomberg,CCZ,Chub Cay Airport,arrival
2025-02-08,N5MV,Michael Bloomberg,CCZ,Chub Cay Airport,departure
2025-02-08,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2025-02-07,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2025-02-07,N5MV,Michael Bloomberg,NCA,North Caicos Airport,arrival
2025-02-04,N5MV,Michael Bloomberg,SUA,Witham Field,departure
2025-02-04,N5MV,Michael Bloomberg,SIG,Fernando Luis Ribas Dominicci Airport,arrival
2025-02-04,N5MV,Michael Bloomberg,SIG,Fernando Luis Ribas Dominicci Airport,departure
2025-02-04,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2025-01-19,N5MV,Michael Bloomberg,JZI,Charleston Executive Airport,departure
2025-01-19,N5MV,Michael Bloomberg,SUA,Witham Field,arrival
2025-01-17,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,departure
2025-01-17,N5MV,Michael Bloomberg,JZI,Charleston Executive Airport,arrival
2025-01-16,N5MV,Michael Bloomberg,RIL,Garfield County Regional Airport,departure
2025-01-16,N5MV,Michael Bloomberg,TEB,Teterboro Airport,arrival
2025-01-03,N5MV,Michael Bloomberg,CDW,Esse County Airport,departure
2025-01-03,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2025-01-02,N5MV,Michael Bloomberg,BIM,South Bimini Airport,departure
2025-01-02,N5MV,Michael Bloomberg,CDW,Esse County Airport,arrival
2025-01-02,N5MV,Michael Bloomberg,TEB,Teterboro Airport,departure
2025-01-02,N5MV,Michael Bloomberg,VNY,Van Nuys Airport,arrival
2025-01-02,N5MV,Michael Bloomberg,LAS,McCarran International Airport,departure
2025-01-02,N5MV,Michael Bloomberg,VNY,Van Nuys Airport,arrival
2025-01-01,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2025-01-01,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-12-31,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,departure
2024-12-31,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-12-30,N5MV,Michael Bloomberg,CPR,Natrona County International Airport,departure
2024-12-30,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,arrival
2024-12-29,N5MV,Michael Bloomberg,EGE,Eagle County Regional Airport,departure
2024-12-29,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-12-26,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-12-26,N5MV,Michael Bloomberg,EGE,Eagle County Regional Airport,arrival
2024-12-26,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-12-26,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-12-21,N5MV,Michael Bloomberg,JAC,Jackson Hole Airport,departure
2024-12-21,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-12-20,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,departure
2024-12-20,N5MV,Michael Bloomberg,JAC,Jackson Hole Airport,arrival
2024-12-19,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-12-19,N5MV,Michael Bloomberg,PBI,Palm Beach International Airport,arrival
2024-12-19,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-12-19,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-12-19,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-12-19,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-12-18,N5MV,Michael Bloomberg,MIA,Miami International Airport,departure
2024-12-18,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-12-17,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-12-17,N5MV,Michael Bloomberg,MIA,Miami International Airport,arrival
2024-12-16,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-12-16,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-12-01,N5MV,Michael Bloomberg,SBA,Santa Barbara Municipal Airport,departure
2024-12-01,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-11-30,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-11-30,N5MV,Michael Bloomberg,SBA,Santa Barbara Municipal Airport,arrival
2024-11-30,N5MV,Michael Bloomberg,TEB,Teterboro Airport,departure
2024-11-30,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-11-30,N5MV,Michael Bloomberg,SBA,Santa Barbara Municipal Airport,departure
2024-11-30,N5MV,Michael Bloomberg,TEB,Teterboro Airport,arrival
2024-11-24,N5MV,Michael Bloomberg,TEB,Teterboro Airport,departure
2024-11-24,N5MV,Michael Bloomberg,SBA,Santa Barbara Municipal Airport,arrival
2024-11-23,N5MV,Michael Bloomberg,SBA,Santa Barbara Municipal Airport,departure
2024-11-23,N5MV,Michael Bloomberg,TEB,Teterboro Airport,arrival
2024-11-22,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-11-22,N5MV,Michael Bloomberg,SBA,Santa Barbara Municipal Airport,arrival
2024-11-17,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-11-17,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-11-17,N5MV,Michael Bloomberg,EWB,New Bedford Regional Airport,departure
2024-11-17,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-11-15,N5MV,Michael Bloomberg,LTN,Luton Airport,departure
2024-11-15,N5MV,Michael Bloomberg,EWB,New Bedford Regional Airport,arrival
2024-11-10,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-11-10,N5MV,Michael Bloomberg,LTN,Luton Airport,arrival
2024-11-09,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-11-09,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-11-07,N5MV,Michael Bloomberg,STT,Cyril King Airport,departure
2024-11-07,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-11-06,N5MV,Michael Bloomberg,HPN,Westchester County Airport,departure
2024-11-06,N5MV,Michael Bloomberg,STT,Cyril King Airport,arrival
2024-11-06,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-11-06,N5MV,Michael Bloomberg,HPN,Westchester County Airport,arrival
2024-11-03,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-11-03,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-11-03,N5MV,Michael Bloomberg,BOW,Bartow Municipal Airport,departure
2024-11-03,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-11-01,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-11-01,N5MV,Michael Bloomberg,BOW,Bartow Municipal Airport,arrival
2024-10-31,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-10-31,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-10-30,N5MV,Michael Bloomberg,MDW,Chicago Midway International Airport,departure
2024-10-30,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-10-29,N5MV,Michael Bloomberg,CMH,Port Columbus International Airport,departure
2024-10-29,N5MV,Michael Bloomberg,MDW,Chicago Midway International Airport,arrival
2024-10-29,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-10-29,N5MV,Michael Bloomberg,CMH,Port Columbus International Airport,arrival
2024-10-28,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-10-28,N5MV,Michael Bloomberg,LGA,La Guardia Airport,arrival
2024-10-16,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,departure
2024-10-16,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-10-15,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-10-15,N5MV,Michael Bloomberg,BDA,Bermuda International Airport,arrival
2024-10-14,N5MV,Michael Bloomberg,SBA,Santa Barbara Municipal Airport,departure
2024-10-14,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-10-11,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,departure
2024-10-11,N5MV,Michael Bloomberg,SBA,Santa Barbara Municipal Airport,arrival
2024-10-10,N5MV,Michael Bloomberg,MRY,Monterey Regional Airport,departure
2024-10-10,N5MV,Michael Bloomberg,MMU,Morristown Municipal Airport,arrival
2024-10-09,N5MV,Michael Bloomberg,LGA,La Guardia Airport,departure
2024-10-09,N5MV,Michael Bloomberg,MRY,Monterey Regional Airport,arrival
