timestamp,tail,owner,airport,airport_name,lat,lon,leg
2024-10-16,N628TS,Elon Musk,UNV,University Park,40.84927778,-77.84869444,arrival
2024-10-16,N628TS,Elon Musk,PHL,Philadelphia Intl,39.87195278,-75.24114083,departure
2024-10-16,N628TS,Elon Musk,SAV,Savannah International,32.12758333,-81.20213889,arrival
2024-10-02,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-10-02,N628TS,Elon Musk,PHL,Philadelphia Intl,39.87195278,-75.24114083,arrival
2024-10-01,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-10-01,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-09-24,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,departure
2024-09-24,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-09-21,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-09-21,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,arrival
2024-09-19,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-09-19,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-09-17,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-09-17,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-09-12,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,departure
2024-09-12,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-09-11,N628TS,Elon Musk,KTTS,Nasa Shuttle Landing Facility Airport,0.0,0.0,departure
2024-09-11,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,arrival
2024-09-10,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2024-09-10,N628TS,Elon Musk,KTTS,Nasa Shuttle Landing Facility Airport,0.0,0.0,arrival
2024-09-09,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,departure
2024-09-09,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2024-09-08,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-09-08,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,arrival
2024-09-07,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2024-09-07,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-09-06,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-09-06,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2024-09-05,N628TS,Elon Musk,PVD,Theodore F Green State,41.72399917,-71.42822111,departure
2024-09-05,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-09-05,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2024-09-05,N628TS,Elon Musk,PVD,Theodore F Green State,41.72399917,-71.42822111,arrival
2024-09-05,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-09-05,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2024-09-03,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-09-03,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-08-27,N628TS,Elon Musk,SGR,Sugar Land Municipal/Hull,29.62225306,-95.65652889,departure
2024-08-27,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-08-27,N628TS,Elon Musk,DFW,Dallas-Fort Worth International,32.89595056,-97.0372,departure
2024-08-27,N628TS,Elon Musk,SGR,Sugar Land Municipal/Hull,29.62225306,-95.65652889,arrival
2024-08-27,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-08-27,N628TS,Elon Musk,DFW,Dallas-Fort Worth International,32.89595056,-97.0372,arrival
2024-08-26,N628TS,Elon Musk,MEM,Memphis International,35.04241667,-89.97666667,departure
2024-08-26,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-08-25,N628TS,Elon Musk,FOK,Francis Gabreski,40.84365472,-72.63178917,departure
2024-08-25,N628TS,Elon Musk,MEM,Memphis International,35.04241667,-89.97666667,arrival
2024-08-24,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-08-24,N628TS,Elon Musk,FOK,Francis Gabreski,40.84365472,-72.63178917,arrival
2024-08-23,N628TS,Elon Musk,SMO,Santa Monica Municipal,34.01582194,-118.4512961,departure
2024-08-23,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-08-22,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-08-22,N628TS,Elon Musk,SMO,Santa Monica Municipal,34.01582194,-118.4512961,arrival
2024-08-20,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-08-20,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-08-17,N628TS,Elon Musk,SWF,Stewart,41.50409361,-74.10483833,departure
2024-08-17,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-08-16,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-08-16,N628TS,Elon Musk,SWF,Stewart,41.50409361,-74.10483833,arrival
2024-08-15,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-08-15,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-08-13,N628TS,Elon Musk,JAC,Jackson Hole,43.60732417,-110.7377389,departure
2024-08-13,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-08-13,N628TS,Elon Musk,RNO,Reno/Tahoe International,39.49857611,-119.7680647,departure
2024-08-13,N628TS,Elon Musk,JAC,Jackson Hole,43.60732417,-110.7377389,arrival
2024-08-12,N628TS,Elon Musk,JAC,Jackson Hole,43.60732417,-110.7377389,departure
2024-08-12,N628TS,Elon Musk,RNO,Reno/Tahoe International,39.49857611,-119.7680647,arrival
2024-08-12,N628TS,Elon Musk,BJC,Jeffco,39.90878667,-105.1172158,departure
2024-08-12,N628TS,Elon Musk,JAC,Jackson Hole,43.60732417,-110.7377389,arrival
2024-08-11,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-08-11,N628TS,Elon Musk,BJC,Jeffco,39.90878667,-105.1172158,arrival
2024-07-30,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-07-30,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-07-28,N628TS,Elon Musk,BNA,Nashville International,36.12447667,-86.67818222,departure
2024-07-28,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-07-27,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,departure
2024-07-27,N628TS,Elon Musk,BNA,Nashville International,36.12447667,-86.67818222,arrival
2024-07-27,N628TS,Elon Musk,LBG,Le Bourget Airport,0.0,0.0,departure
2024-07-27,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,arrival
2024-07-25,N628TS,Elon Musk,IAD,Washington Dulles International,38.94453194,-77.45580972,departure
2024-07-25,N628TS,Elon Musk,LBG,Le Bourget Airport,0.0,0.0,arrival
2024-07-24,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-07-24,N628TS,Elon Musk,IAD,Washington Dulles International,38.94453194,-77.45580972,arrival
2024-07-22,N628TS,Elon Musk,MEM,Memphis International,35.04241667,-89.97666667,departure
2024-07-22,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-07-21,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-07-21,N628TS,Elon Musk,MEM,Memphis International,35.04241667,-89.97666667,arrival
2024-07-21,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2024-07-21,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-07-20,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-07-20,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2024-07-18,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2024-07-18,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-07-16,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-07-16,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2024-07-15,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-07-15,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-07-15,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-07-15,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-07-14,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,departure
2024-07-14,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-07-14,N628TS,Elon Musk,MEM,Memphis International,35.04241667,-89.97666667,departure
2024-07-14,N628TS,Elon Musk,HHR,Jack Northrop Field/Hawthorne Municipal,33.92283972,-118.3351872,arrival
2024-07-13,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-07-13,N628TS,Elon Musk,MEM,Memphis International,35.04241667,-89.97666667,arrival
2024-07-11,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-07-11,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-07-09,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-07-09,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-07-08,N628TS,Elon Musk,LIS,Lisboa Airport,0.0,0.0,departure
2024-07-08,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-07-05,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-07-05,N628TS,Elon Musk,LIS,Lisboa Airport,0.0,0.0,arrival
2024-06-26,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-06-26,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-06-26,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2024-06-26,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-06-24,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-06-24,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2024-06-24,N628TS,Elon Musk,BZN,Gallatin,45.77690139,-111.1530072,departure
2024-06-24,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-06-23,N628TS,Elon Musk,LTN,Luton Airport,0.0,0.0,departure
2024-06-23,N628TS,Elon Musk,BZN,Gallatin,45.77690139,-111.1530072,arrival
2024-06-21,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-06-21,N628TS,Elon Musk,LTN,Luton Airport,0.0,0.0,arrival
2024-06-20,N628TS,Elon Musk,NCE,Cote Azur Airport,0.0,0.0,departure
2024-06-20,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-06-18,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-06-18,N628TS,Elon Musk,NCE,Cote Azur Airport,0.0,0.0,arrival
2024-06-17,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-06-17,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-06-16,N628TS,Elon Musk,LGB,Long Beach (Daugherty),33.81772222,-118.1516111,departure
2024-06-16,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-06-14,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-06-14,N628TS,Elon Musk,LGB,Long Beach (Daugherty),33.81772222,-118.1516111,arrival
2024-06-13,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-06-13,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-06-12,N628TS,Elon Musk,AFW,Fort Worth Alliance,32.98763889,-97.31880556,departure
2024-06-12,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-06-11,N628TS,Elon Musk,SGR,Sugar Land Municipal/Hull,29.62225306,-95.65652889,departure
2024-06-11,N628TS,Elon Musk,AFW,Fort Worth Alliance,32.98763889,-97.31880556,arrival
2024-06-11,N628TS,Elon Musk,AFW,Fort Worth Alliance,32.98763889,-97.31880556,departure
2024-06-11,N628TS,Elon Musk,SGR,Sugar Land Municipal/Hull,29.62225306,-95.65652889,arrival
2024-06-09,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-06-09,N628TS,Elon Musk,AFW,Fort Worth Alliance,32.98763889,-97.31880556,arrival
2024-06-09,N628TS,Elon Musk,SGR,Sugar Land Municipal/Hull,29.62225306,-95.65652889,departure
2024-06-09,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-06-09,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-06-09,N628TS,Elon Musk,SGR,Sugar Land Municipal/Hull,29.62225306,-95.65652889,arrival
2024-06-07,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2024-06-07,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-06-06,N628TS,Elon Musk,ATW,Outagamie County Regional,44.25740806,-88.51947556,departure
2024-06-06,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2024-06-05,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-06-05,N628TS,Elon Musk,ATW,Outagamie County Regional,44.25740806,-88.51947556,arrival
2024-03-25,N628TS,Elon Musk,OAK,Metropolitan Oakland International,37.72129083,-122.2207167,departure
2024-03-25,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-03-23,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-03-23,N628TS,Elon Musk,OAK,Metropolitan Oakland International,37.72129083,-122.2207167,arrival
2024-03-22,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-03-22,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-03-19,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-03-19,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-03-15,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2024-03-15,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-03-14,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,departure
2024-03-14,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2024-03-14,N628TS,Elon Musk,STN,Stansted Airport,0.0,0.0,departure
2024-03-14,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,arrival
2024-03-13,N628TS,Elon Musk,LBG,Le Bourget Airport,0.0,0.0,departure
2024-03-13,N628TS,Elon Musk,STN,Stansted Airport,0.0,0.0,arrival
2024-03-13,N628TS,Elon Musk,SXF,Schonefeld Airport,0.0,0.0,departure
2024-03-13,N628TS,Elon Musk,LBG,Le Bourget Airport,0.0,0.0,arrival
2024-03-13,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-03-13,N628TS,Elon Musk,SXF,Schonefeld Airport,0.0,0.0,arrival
2024-03-07,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-03-07,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-03-06,N628TS,Elon Musk,OAK,Metropolitan Oakland International,37.72129083,-122.2207167,departure
2024-03-06,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-03-06,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2024-03-06,N628TS,Elon Musk,OAK,Metropolitan Oakland International,37.72129083,-122.2207167,arrival
2024-03-06,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-03-06,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2024-03-03,N628TS,Elon Musk,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-03-03,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-03-03,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-03-03,N628TS,Elon Musk,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-02-28,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-02-28,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-02-26,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2024-02-26,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-02-25,N628TS,Elon Musk,BED,Laurence G Hanscom,42.46995306,-71.28903,departure
2024-02-25,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2024-02-25,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-02-25,N628TS,Elon Musk,BED,Laurence G Hanscom,42.46995306,-71.28903,arrival
2024-02-22,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-02-22,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-02-20,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2024-02-20,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-02-20,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-02-20,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2024-02-17,N628TS,Elon Musk,PBI,Palm Beach International,26.68316194,-80.09559417,departure
2024-02-17,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-02-16,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-02-16,N628TS,Elon Musk,PBI,Palm Beach International,26.68316194,-80.09559417,arrival
2024-02-15,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-02-15,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-02-13,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-02-13,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-02-12,N628TS,Elon Musk,LAS,McCarran International,36.08036111,-115.1523333,departure
2024-02-12,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-02-11,N628TS,Elon Musk,SFO,San Francisco International,37.61900194,-122.3748433,departure
2024-02-11,N628TS,Elon Musk,LAS,McCarran International,36.08036111,-115.1523333,arrival
2024-02-11,N628TS,Elon Musk,LAS,McCarran International,36.08036111,-115.1523333,departure
2024-02-11,N628TS,Elon Musk,SFO,San Francisco International,37.61900194,-122.3748433,arrival
2024-02-11,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-02-11,N628TS,Elon Musk,LAS,McCarran International,36.08036111,-115.1523333,arrival
2024-02-08,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-02-08,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-02-06,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-02-06,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-02-05,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2024-02-05,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-02-04,N628TS,Elon Musk,LGB,Long Beach (Daugherty),33.81772222,-118.1516111,departure
2024-02-04,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2024-02-03,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-02-03,N628TS,Elon Musk,LGB,Long Beach (Daugherty),33.81772222,-118.1516111,arrival
2024-02-01,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-02-01,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-01-30,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-01-30,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-01-26,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,departure
2024-01-26,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-01-25,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,departure
2024-01-25,N628TS,Elon Musk,LAX,Los Angeles International,33.94253611,-118.4080744,arrival
2024-01-23,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-01-23,N628TS,Elon Musk,SJC,San Jose International,37.36186194,-121.9290089,arrival
2024-01-23,N628TS,Elon Musk,KRK,Balice Jp Ii International Airport,0.0,0.0,departure
2024-01-23,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-01-21,N628TS,Elon Musk,LTN,Luton Airport,0.0,0.0,departure
2024-01-21,N628TS,Elon Musk,KRK,Balice Jp Ii International Airport,0.0,0.0,arrival
2024-01-20,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-01-20,N628TS,Elon Musk,LTN,Luton Airport,0.0,0.0,arrival
2024-01-16,N628TS,Elon Musk,JAC,Jackson Hole,43.60732417,-110.7377389,departure
2024-01-16,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-01-16,N628TS,Elon Musk,SLC,Salt Lake City Intl,40.78838778,-111.9777731,departure
2024-01-16,N628TS,Elon Musk,JAC,Jackson Hole,43.60732417,-110.7377389,arrival
2024-01-15,N628TS,Elon Musk,JAC,Jackson Hole,43.60732417,-110.7377389,departure
2024-01-15,N628TS,Elon Musk,SLC,Salt Lake City Intl,40.78838778,-111.9777731,arrival
2024-01-15,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-01-15,N628TS,Elon Musk,JAC,Jackson Hole,43.60732417,-110.7377389,arrival
2024-01-12,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,departure
2024-01-12,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2024-01-11,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2024-01-11,N628TS,Elon Musk,BRO,Brownsville/S.Padre Island International,25.90683333,-97.42586111,arrival
2024-01-03,N628TS,Elon Musk,SJU,Luis Munoz Marin International,18.43941667,-66.00183333,departure
2024-01-03,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-12-31,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-12-31,N628TS,Elon Musk,SJU,Luis Munoz Marin International,18.43941667,-66.00183333,arrival
2023-12-30,N628TS,Elon Musk,MMSL,Cabo San Lucas International Airport,0.0,0.0,departure
2023-12-30,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-12-30,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-12-30,N628TS,Elon Musk,MMSL,Cabo San Lucas International Airport,0.0,0.0,arrival
2023-12-17,N628TS,Elon Musk,CIA,Ciampino Airport,0.0,0.0,departure
2023-12-17,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-12-16,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-12-16,N628TS,Elon Musk,CIA,Ciampino Airport,0.0,0.0,arrival
2023-12-12,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-12-11,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-12-11,N628TS,Elon Musk,PVD,Theodore F Green State,41.72399917,-71.42822111,departure
2023-12-11,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-12-09,N628TS,Elon Musk,OPF,Opa-Locka,25.907,-80.27838889,departure
2023-12-09,N628TS,Elon Musk,PVD,Theodore F Green State,41.72399917,-71.42822111,arrival
2023-12-09,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-12-09,N628TS,Elon Musk,OPF,Opa-Locka,25.907,-80.27838889,arrival
2023-11-30,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,departure
2023-11-30,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-11-29,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-11-29,N628TS,Elon Musk,TEB,Teterboro,40.85010139,-74.06083611,arrival
2023-11-28,N628TS,Elon Musk,SNN,Shannon Airport,0.0,0.0,departure
2023-11-28,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,arrival
2023-11-27,N628TS,Elon Musk,TLV,Ben Gurion Airport,0.0,0.0,departure
2023-11-27,N628TS,Elon Musk,SNN,Shannon Airport,0.0,0.0,arrival
2023-11-27,N628TS,Elon Musk,AUS,Austin-Bergstrom International,30.19453278,-97.66987194,departure
2023-11-27,N628TS,Elon Musk,TLV,Ben Gurion Airport,0.0,0.0,arrival
